datetime,open,high,low,close,volume
2024-11-01 09:30:00,69428.01,69588.0,69406.0,69534.9,276.16419
2024-11-01 10:00:00,69534.9,70000.0,69524.28,69994.0,877.4339
2024-11-01 10:30:00,69994.01,70156.0,69748.68,69989.65,882.43357
2024-11-01 11:00:00,69989.64,70228.0,69989.64,70187.99,779.15876
2024-11-01 11:30:00,70188.0,70190.07,69987.77,70002.01,351.08335
2024-11-01 12:00:00,70002.01,70254.0,69990.0,70094.0,488.946
2024-11-01 12:30:00,70094.01,70467.65,69897.02,70354.87,1387.87118
2024-11-01 13:00:00,70354.86,70354.86,70142.0,70222.0,567.48399
2024-11-01 13:30:00,70222.0,71220.0,70169.5,71200.44,2417.77843
2024-11-01 14:00:00,71200.43,71552.59,70949.12,71505.94,1733.08437
2024-11-01 14:30:00,71505.94,71632.95,70912.6,71271.17,1579.16273
2024-11-01 15:00:00,71271.17,71360.0,70654.0,70873.98,1148.05524
2024-11-01 15:30:00,70873.98,70878.0,69044.0,69387.77,3260.87098
2024-11-01 16:00:00,69387.78,70515.16,69352.0,70224.01,1872.06624
2024-11-01 16:30:00,70224.01,70396.0,69865.89,69920.73,1000.55108
2024-11-01 17:00:00,69920.72,70181.83,69475.0,70045.53,1292.24144
2024-11-01 17:30:00,70045.54,70060.0,69534.32,69586.01,967.87776
2024-11-01 18:00:00,69586.01,69636.37,69272.72,69459.91,716.48775
2024-11-01 18:30:00,69459.9,69534.0,69066.07,69151.66,738.96852
2024-11-01 19:00:00,69151.66,69313.73,68820.14,69053.99,1224.42894
2024-11-01 19:30:00,69054.0,69454.0,68929.56,69268.0,909.64146
2024-11-01 20:00:00,69268.0,69452.0,69179.9,69408.95,362.88828
2024-11-01 20:30:00,69408.95,69460.0,69168.6,69248.95,359.76524
2024-11-01 21:00:00,69248.95,69358.77,68922.0,68960.51,362.79661
2024-11-01 21:30:00,68960.51,69312.88,68854.5,69263.99,339.51936
2024-11-01 22:00:00,69264.0,69438.0,69234.0,69274.01,240.58377
2024-11-01 22:30:00,69274.01,69455.95,69250.0,69440.01,141.38458
2024-11-01 23:00:00,69440.01,69627.0,69364.0,69559.99,212.32682
2024-11-01 23:30:00,69560.0,69560.0,69472.0,69496.01,142.24355
2024-11-02 00:00:00,69496.0,69660.0,69479.91,69628.01,460.76703
2024-11-02 00:30:00,69628.01,69675.92,69564.83,69665.99,138.03135
2024-11-02 01:00:00,69665.99,69696.97,69506.72,69576.56,263.15611
2024-11-02 01:30:00,69576.57,69689.95,69528.91,69668.1,103.13319
2024-11-02 02:00:00,69668.1,69914.37,69668.09,69896.01,353.76348
2024-11-02 02:30:00,69896.0,69896.0,69655.47,69661.96,258.93238
2024-11-02 03:00:00,69661.95,69787.74,69661.95,69676.11,120.77599
2024-11-02 03:30:00,69676.12,69714.02,69563.22,69599.99,190.41995
2024-11-02 04:00:00,69599.99,69627.9,69523.78,69536.0,151.86114
2024-11-02 04:30:00,69536.0,69585.99,69468.05,69568.0,168.27386
2024-11-02 05:00:00,69568.0,69654.71,69446.0,69578.11,152.10125
2024-11-02 05:30:00,69578.11,69727.28,69556.0,69710.0,138.91213
2024-11-02 06:00:00,69709.99,69748.16,69576.32,69640.01,132.75055
2024-11-02 06:30:00,69640.01,69744.86,69587.98,69744.86,142.52888
2024-11-02 07:00:00,69744.86,69763.79,69684.0,69691.99,202.29952
2024-11-02 07:30:00,69692.0,69823.94,69682.0,69813.91,209.42028
2024-11-02 08:00:00,69813.91,69838.62,69642.85,69642.85,165.40994
2024-11-02 08:30:00,69642.85,69691.5,69580.81,69630.95,135.64427
2024-11-02 09:00:00,69630.95,69651.86,69546.39,69647.12,187.48719
2024-11-02 09:30:00,69647.12,69670.0,69510.91,69558.86,160.93104
2024-11-02 10:00:00,69558.86,69558.87,69426.0,69432.95,219.19312
2024-11-02 10:30:00,69432.95,69628.0,69417.88,69623.63,139.92383
2024-11-02 11:00:00,69623.63,69684.09,69588.83,69630.0,150.17803
2024-11-02 11:30:00,69630.01,69701.68,69576.0,69608.0,120.83288
2024-11-02 12:00:00,69608.0,69680.0,69520.0,69529.32,111.56801
2024-11-02 12:30:00,69529.32,69626.0,69390.09,69459.05,373.18153
2024-11-02 13:00:00,69459.05,69711.59,69393.22,69679.99,524.68007
2024-11-02 13:30:00,69679.99,69680.0,69358.87,69365.99,391.34893
2024-11-02 14:00:00,69366.0,69437.85,69099.96,69151.19,731.13778
2024-11-02 14:30:00,69151.2,69268.13,69000.14,69263.48,544.73109
2024-11-02 15:00:00,69263.49,69369.75,69139.9,69348.0,432.03715
2024-11-02 15:30:00,69348.0,69450.01,69280.27,69393.17,256.44648
2024-11-02 16:00:00,69393.18,69478.5,69321.99,69472.01,189.02979
2024-11-02 16:30:00,69472.01,69616.0,69472.0,69587.98,320.49459
2024-11-02 17:00:00,69587.98,69600.0,69443.54,69450.49,255.75146
2024-11-02 17:30:00,69450.49,69520.56,69340.0,69401.99,151.85562
2024-11-02 18:00:00,69401.99,69429.44,69215.0,69286.0,241.2661
2024-11-02 18:30:00,69285.99,69481.48,69280.0,69422.93,128.92251
2024-11-02 19:00:00,69422.94,69495.14,69384.0,69455.94,80.88228
2024-11-02 19:30:00,69455.94,69562.0,69455.93,69510.0,185.3155
2024-11-02 20:00:00,69510.0,69568.23,69462.29,69519.98,105.16714
2024-11-02 20:30:00,69519.99,69571.99,69484.0,69540.0,88.28273
2024-11-02 21:00:00,69539.99,69560.0,69449.84,69466.0,74.3758
2024-11-02 21:30:00,69466.0,69514.29,69442.0,69442.0,65.22611
2024-11-02 22:00:00,69442.01,69550.68,69363.08,69472.0,147.9267
2024-11-02 22:30:00,69471.99,69498.58,69408.5,69434.0,64.80689
2024-11-02 23:00:00,69434.0,69446.0,69149.0,69174.01,358.59172
2024-11-02 23:30:00,69174.01,69376.13,69166.0,69374.74,231.91906
2024-11-03 00:00:00,69374.74,69391.0,69206.89,69303.4,271.10599
2024-11-03 00:30:00,69303.4,69359.99,69159.76,69159.76,193.71478
2024-11-03 01:00:00,69159.77,69204.0,69001.99,69118.68,490.71195
2024-11-03 01:30:00,69118.68,69225.03,69000.21,69010.13,385.65414
2024-11-03 02:00:00,69010.14,69028.72,68186.03,68232.01,1952.47937
2024-11-03 02:30:00,68232.0,68356.62,67864.16,68214.91,1603.38947
2024-11-03 03:00:00,68214.91,68454.55,68018.79,68272.0,652.44157
2024-11-03 03:30:00,68272.0,68441.43,68223.22,68379.89,296.91193
2024-11-03 04:00:00,68379.9,68562.55,68303.99,68548.87,297.5146
2024-11-03 04:30:00,68548.88,68696.97,68510.0,68592.01,353.001
2024-11-03 05:00:00,68592.0,68693.99,68484.84,68484.84,250.30126
2024-11-03 05:30:00,68484.84,68592.91,68428.54,68432.0,188.04795
2024-11-03 06:00:00,68432.0,68530.5,68400.0,68478.96,178.96899
2024-11-03 06:30:00,68478.96,68771.58,68454.54,68569.99,242.92842
2024-11-03 07:00:00,68570.0,68703.68,68453.0,68454.0,248.69282
2024-11-03 07:30:00,68454.0,68483.75,68379.9,68397.42,202.18686
2024-11-03 08:00:00,68397.42,68427.49,68299.62,68406.83,286.61432
2024-11-03 08:30:00,68406.83,68603.58,68373.69,68480.01,427.69884
2024-11-03 09:00:00,68480.01,68527.78,68399.9,68402.01,229.48083
2024-11-03 09:30:00,68402.01,68420.0,68200.01,68242.43,323.21845
2024-11-03 10:00:00,68242.43,68564.0,68242.42,68563.99,494.77112
2024-11-03 10:30:00,68563.99,68571.94,68424.49,68441.99,239.26305
2024-11-03 11:00:00,68442.0,68589.5,68361.93,68496.0,235.71158
2024-11-03 11:30:00,68495.99,68496.0,68316.52,68358.86,224.0453
2024-11-03 12:00:00,68358.86,68500.12,68269.7,68491.26,301.99102
2024-11-03 12:30:00,68491.26,68560.0,68434.0,68486.05,251.73589
2024-11-03 13:00:00,68486.04,68504.92,68271.96,68375.63,425.16191
2024-11-03 13:30:00,68375.63,68379.33,67972.0,68048.13,916.34987
2024-11-03 14:00:00,68048.13,68187.5,67672.0,67709.99,1072.40767
2024-11-03 14:30:00,67710.0,68000.0,67588.61,67777.0,1192.35553
2024-11-03 15:00:00,67776.99,67913.65,67570.0,67624.59,847.54522
2024-11-03 15:30:00,67624.6,68222.0,67478.73,68090.9,1035.23263
2024-11-03 16:00:00,68090.91,68547.98,68054.0,68414.82,1065.36765
2024-11-03 16:30:00,68414.82,68423.18,68092.0,68152.01,1058.63925
2024-11-03 17:00:00,68152.0,68462.0,68132.16,68367.5,360.44628
2024-11-03 17:30:00,68367.5,68482.0,68275.0,68359.98,374.15341
2024-11-03 18:00:00,68359.98,68446.0,68282.0,68304.01,288.21685
2024-11-03 18:30:00,68304.01,68304.01,67667.21,68018.0,865.94748
2024-11-03 19:00:00,68018.0,68508.0,68000.0,68456.25,355.62398
2024-11-03 19:30:00,68456.25,68693.81,68414.76,68679.0,442.83689
2024-11-03 20:00:00,68679.0,68800.0,68499.9,68624.25,300.39304
2024-11-03 20:30:00,68624.25,68979.76,68613.66,68970.07,765.93432
2024-11-03 21:00:00,68970.06,69338.99,68966.65,69321.98,839.75072
2024-11-03 21:30:00,69321.97,69358.0,69088.0,69145.35,454.85669
2024-11-03 22:00:00,69145.35,69301.0,69082.43,69082.44,241.87221
2024-11-03 22:30:00,69082.43,69108.81,68784.1,68880.01,318.20731
2024-11-03 23:00:00,68880.0,68909.1,68492.82,68800.0,675.23152
2024-11-03 23:30:00,68800.01,68915.0,68689.39,68775.99,276.5905
2024-11-04 00:00:00,68775.99,68775.99,68524.0,68529.15,340.65038
2024-11-04 00:30:00,68529.14,68712.0,68240.61,68712.0,521.28557
2024-11-04 01:00:00,68712.0,69037.03,68568.0,68830.01,583.22742
2024-11-04 01:30:00,68830.0,69004.26,68684.0,68970.01,389.5308
2024-11-04 02:00:00,68970.0,69173.21,68882.0,69173.21,351.01139
2024-11-04 02:30:00,69173.21,69338.58,69083.33,69305.56,581.16558
2024-11-04 03:00:00,69305.55,69500.0,69122.0,69166.67,498.51176
2024-11-04 03:30:00,69166.66,69248.0,69004.0,69047.86,266.43594
2024-11-04 04:00:00,69047.86,69346.28,69047.85,69346.28,301.65743
2024-11-04 04:30:00,69346.27,69401.55,69089.99,69150.31,259.5307
2024-11-04 05:00:00,69150.3,69177.37,68974.0,68974.0,290.53645
2024-11-04 05:30:00,68974.0,69030.0,68699.9,68820.01,427.27541
2024-11-04 06:00:00,68820.01,69150.0,68820.0,69096.38,375.6354
2024-11-04 06:30:00,69096.38,69170.01,68934.0,69126.18,344.98028
2024-11-04 07:00:00,69126.18,69175.97,68916.0,68926.01,240.71272
2024-11-04 07:30:00,68926.0,68926.01,68618.0,68618.0,512.92976
2024-11-04 08:00:00,68618.0,68755.24,68563.79,68640.01,368.94061
2024-11-04 08:30:00,68640.0,68705.7,68470.0,68699.99,436.35446
2024-11-04 09:00:00,68699.98,68924.0,68693.25,68750.01,399.08411
2024-11-04 09:30:00,68750.0,68750.01,68480.01,68640.83,440.98869
2024-11-04 10:00:00,68640.83,68921.28,68602.0,68761.31,502.01411
2024-11-04 10:30:00,68761.3,68911.22,68750.0,68834.05,270.2628
2024-11-04 11:00:00,68834.04,69036.0,68700.0,68777.99,426.26247
2024-11-04 11:30:00,68778.0,68892.0,68750.0,68792.71,217.77448
2024-11-04 12:00:00,68792.72,69014.0,68739.9,68934.01,396.94737
2024-11-04 12:30:00,68934.0,69019.16,68823.38,68978.2,397.18427
2024-11-04 13:00:00,68978.19,69264.52,68950.01,69087.99,614.90081
2024-11-04 13:30:00,69088.0,69166.67,68650.0,68662.39,819.9991
2024-11-04 14:00:00,68662.39,68722.0,68511.0,68646.33,916.49713
2024-11-04 14:30:00,68646.33,68680.0,68202.99,68394.01,1597.14795
2024-11-04 15:00:00,68394.01,68509.46,68234.0,68470.0,1012.17725
2024-11-04 15:30:00,68470.0,68758.0,68328.0,68646.01,748.04412
2024-11-04 16:00:00,68646.01,68814.32,68236.61,68282.01,760.61748
2024-11-04 16:30:00,68282.0,68340.0,67613.91,67756.0,1872.85863
2024-11-04 17:00:00,67756.0,67880.0,67251.5,67798.0,1863.79833
2024-11-04 17:30:00,67798.0,67934.39,67675.64,67830.0,451.9715
2024-11-04 18:00:00,67830.0,68098.05,67535.96,67784.02,710.76806
2024-11-04 18:30:00,67784.02,67856.69,67640.0,67651.81,416.14057
2024-11-04 19:00:00,67651.81,68100.0,67642.07,67977.87,541.36088
2024-11-04 19:30:00,67977.88,67977.88,67814.25,67856.0,405.0889
2024-11-04 20:00:00,67856.01,67856.01,67579.9,67666.0,469.07064
2024-11-04 20:30:00,67666.0,67678.0,67316.0,67348.0,844.51789
2024-11-04 21:00:00,67347.99,67622.0,67092.0,67492.0,972.59731
2024-11-04 21:30:00,67492.01,67524.0,66835.0,67120.57,1936.51985
2024-11-04 22:00:00,67120.56,67832.0,67059.9,67703.98,1446.93802
2024-11-04 22:30:00,67703.98,68106.07,67646.0,67920.01,407.80425
2024-11-04 23:00:00,67920.0,68030.0,67692.0,67746.03,493.77133
2024-11-04 23:30:00,67746.03,67960.0,67639.9,67850.01,356.91151
2024-11-05 00:00:00,67850.01,68100.0,67788.0,68000.0,597.89897
2024-11-05 00:30:00,67999.99,68180.0,67957.26,68030.0,407.45464
2024-11-05 01:00:00,68030.0,68097.07,67588.88,67636.0,747.58859
2024-11-05 01:30:00,67636.0,68066.0,67476.63,67997.31,672.21836
2024-11-05 02:00:00,67997.32,68075.48,67870.02,68008.0,314.5453
2024-11-05 02:30:00,68007.99,68062.0,67830.0,67880.77,246.58751
2024-11-05 03:00:00,67880.78,68127.49,67880.0,68127.49,359.90289
2024-11-05 03:30:00,68127.49,68255.0,68010.0,68243.0,285.10726
2024-11-05 04:00:00,68243.01,68466.39,68218.51,68389.99,334.7004
2024-11-05 04:30:00,68390.0,68500.0,68322.94,68323.01,444.72157
2024-11-05 05:00:00,68323.0,68428.0,68300.0,68397.1,331.64719
2024-11-05 05:30:00,68397.1,68796.88,68392.0,68741.5,594.77105
2024-11-05 06:00:00,68741.5,68786.42,68565.99,68607.73,414.50571
2024-11-05 06:30:00,68607.73,68803.04,68607.72,68779.9,350.64692
2024-11-05 07:00:00,68779.91,68796.53,68570.24,68584.0,439.61912
2024-11-05 07:30:00,68583.99,68976.0,68583.99,68893.99,617.07252
2024-11-05 08:00:00,68894.0,69000.0,68812.0,68827.53,455.97256
2024-11-05 08:30:00,68827.53,69050.0,68786.0,69038.01,358.62683
2024-11-05 09:00:00,69038.0,69100.0,68826.0,68826.0,756.95365
2024-11-05 09:30:00,68826.0,68900.0,68741.36,68776.49,295.00262
2024-11-05 10:00:00,68776.49,68816.91,68615.11,68816.9,388.08479
2024-11-05 10:30:00,68816.91,68855.5,68672.07,68764.29,289.19488
2024-11-05 11:00:00,68764.29,68907.0,68758.47,68829.96,288.29612
2024-11-05 11:30:00,68829.96,68964.0,68772.72,68810.03,273.00577
2024-11-05 12:00:00,68810.03,68898.11,68666.0,68708.2,403.24447
2024-11-05 12:30:00,68708.2,68948.0,68678.5,68865.09,342.87611
2024-11-05 13:00:00,68865.09,68893.94,68671.98,68733.99,294.33955
2024-11-05 13:30:00,68734.0,68914.02,68726.0,68820.0,474.3247
2024-11-05 14:00:00,68820.01,69480.0,68766.03,69333.34,1122.18731
2024-11-05 14:30:00,69333.34,70325.06,69333.33,69964.0,3464.658
2024-11-05 15:00:00,69964.01,70071.43,69345.62,69408.0,1868.93521
2024-11-05 15:30:00,69407.99,69766.66,69216.5,69639.99,1303.26452
2024-11-05 16:00:00,69640.0,69992.51,69530.0,69979.99,1027.73583
2024-11-05 16:30:00,69979.99,70577.91,69877.65,70191.98,1735.99208
2024-11-05 17:00:00,70191.98,70468.35,70074.0,70133.94,724.25961
2024-11-05 17:30:00,70133.94,70199.99,69890.0,69949.66,949.24762
2024-11-05 18:00:00,69949.65,70108.96,69739.9,70004.51,792.66746
2024-11-05 18:30:00,70004.52,70260.0,69932.84,70229.99,469.27744
2024-11-05 19:00:00,70229.99,70267.95,69850.0,70026.26,489.74872
2024-11-05 19:30:00,70026.26,70040.0,68732.77,68995.99,2062.9613
2024-11-05 20:00:00,68995.99,69539.81,68786.91,69469.5,1631.08447
2024-11-05 20:30:00,69469.5,69663.01,69368.59,69445.99,863.11141
2024-11-05 21:00:00,69446.0,69585.72,69300.0,69511.02,569.83534
2024-11-05 21:30:00,69511.01,69620.0,69085.26,69160.0,393.37118
2024-11-05 22:00:00,69160.0,69300.97,68888.88,69228.0,605.82074
2024-11-05 22:30:00,69227.99,69600.0,69227.99,69594.0,464.32808
2024-11-05 23:00:00,69594.01,69809.41,69490.39,69809.41,446.24792
2024-11-05 23:30:00,69809.41,69898.02,69294.99,69372.01,591.42459
2024-11-06 00:00:00,69372.01,70358.0,69298.0,70319.98,1380.39503
2024-11-06 00:30:00,70319.98,71455.0,70314.75,71096.04,3055.16768
2024-11-06 01:00:00,71096.03,71412.03,70606.0,71047.99,2659.52957
2024-11-06 01:30:00,71048.0,71281.3,70876.0,71128.81,1567.00207
2024-11-06 02:00:00,71128.81,72500.0,70950.22,72396.7,3217.37057
2024-11-06 02:30:00,72396.7,73287.21,72380.0,73077.05,3966.32488
2024-11-06 03:00:00,73077.05,75000.0,73070.05,73953.07,10530.855877
2024-11-06 03:30:00,73953.06,74439.52,73796.73,74348.53,3054.55126
2024-11-06 04:00:00,74348.53,74894.72,73912.0,74696.02,3649.88713
2024-11-06 04:30:00,74696.02,74966.7,74228.77,74261.07,2372.05938
2024-11-06 05:00:00,74261.06,74465.54,73638.97,74370.6,2955.09026
2024-11-06 05:30:00,74370.59,74850.0,74276.01,74768.38,1961.92664
2024-11-06 06:00:00,74768.38,75407.1,74464.73,74736.76,4961.528871
2024-11-06 06:30:00,74736.76,75076.0,74200.01,74252.57,2987.1716
2024-11-06 07:00:00,74252.56,74659.99,74144.6,74157.99,2235.34834
2024-11-06 07:30:00,74157.98,74282.04,72727.0,73370.89,4941.8858
2024-11-06 08:00:00,73370.89,73539.53,72656.31,73017.99,3426.13636
2024-11-06 08:30:00,73017.99,73514.7,72672.33,73456.04,2080.96321
2024-11-06 09:00:00,73456.05,73894.92,73456.04,73745.41,1477.71106
2024-11-06 09:30:00,73745.41,74083.01,73669.99,73756.34,1974.85763
2024-11-06 10:00:00,73756.35,73816.49,73314.85,73528.01,1488.62107
2024-11-06 10:30:00,73528.0,73944.27,73401.43,73830.01,1000.79926
2024-11-06 11:00:00,73830.01,74320.79,73657.27,74289.81,1232.41739
2024-11-06 11:30:00,74289.81,74475.47,74018.14,74272.01,1308.88651
2024-11-06 12:00:00,74272.0,74757.58,74266.72,74435.26,1439.2895
2024-11-06 12:30:00,74435.26,74513.22,74166.21,74171.47,914.37971
2024-11-06 13:00:00,74171.48,74271.99,73585.78,73900.0,1452.26841
2024-11-06 13:30:00,73900.0,74060.0,73750.01,73987.05,813.31813
2024-11-06 14:00:00,73987.06,74200.0,73577.22,74168.0,1708.84325
2024-11-06 14:30:00,74168.01,74736.03,73488.0,73640.0,3497.35349
2024-11-06 15:00:00,73639.99,74494.65,73514.0,74309.93,2189.65471
2024-11-06 15:30:00,74310.01,74499.0,73872.07,74298.0,1964.93817
2024-11-06 16:00:00,74297.99,74566.99,74164.0,74302.01,1527.86952
2024-11-06 16:30:00,74302.02,74447.99,74150.0,74333.99,909.35542
2024-11-06 17:00:00,74333.99,74666.0,74151.52,74522.86,1282.38603
2024-11-06 17:30:00,74522.86,74637.29,74396.0,74452.01,693.85718
2024-11-06 18:00:00,74452.0,74960.0,74404.57,74948.59,1519.6087
2024-11-06 18:30:00,74948.6,75230.0,74741.23,75229.99,1569.2966
2024-11-06 19:00:00,75229.99,75522.44,75046.0,75306.01,1820.278311
2024-11-06 19:30:00,75306.0,75850.0,75037.87,75823.55,2177.739311
2024-11-06 20:00:00,75823.55,75999.99,75540.15,75646.0,2391.344276
2024-11-06 20:30:00,75646.0,76400.0,75507.1,76101.99,2344.603181
2024-11-06 21:00:00,76101.98,76170.13,75762.25,75774.14,1251.1514
2024-11-06 21:30:00,75774.15,75902.52,75658.2,75890.0,809.25635
2024-11-06 22:00:00,75890.0,76035.5,75615.21,75701.97,611.84549
2024-11-06 22:30:00,75701.98,75878.52,75519.94,75638.49,736.16966
2024-11-06 23:00:00,75638.5,75837.47,75575.75,75816.14,617.89274
2024-11-06 23:30:00,75816.13,75822.0,75552.78,75571.99,397.8078
2024-11-07 00:00:00,75571.99,75643.64,75178.36,75206.54,839.24217
2024-11-07 00:30:00,75206.53,75350.38,75050.0,75349.08,677.69166
2024-11-07 01:00:00,75349.07,75623.09,75228.0,75536.0,1243.74559
2024-11-07 01:30:00,75536.0,76022.79,75240.37,75386.0,1526.83234
2024-11-07 02:00:00,75386.0,75458.0,75208.0,75218.74,724.75547
2024-11-07 02:30:00,75218.74,75340.0,75141.51,75276.01,736.95777
2024-11-07 03:00:00,75276.01,75392.67,75012.0,75358.48,839.34341
2024-11-07 03:30:00,75358.48,75358.48,75003.83,75048.01,581.68378
2024-11-07 04:00:00,75048.01,75048.01,74794.0,74842.0,1008.42782
2024-11-07 04:30:00,74842.0,74888.0,74611.5,74707.34,1071.36708
2024-11-07 05:00:00,74707.34,74889.5,74670.0,74872.0,584.7304
2024-11-07 05:30:00,74872.0,74880.86,74721.74,74755.49,307.04636
2024-11-07 06:00:00,74755.49,74765.47,74416.0,74717.71,693.18031
2024-11-07 06:30:00,74717.71,74831.07,74436.0,74768.27,714.19135
2024-11-07 07:00:00,74768.28,74878.79,74673.67,74776.28,451.85268
2024-11-07 07:30:00,74776.28,74964.87,74757.57,74757.58,604.31903
2024-11-07 08:00:00,74757.58,75137.99,74649.54,75016.27,838.94467
2024-11-07 08:30:00,75016.28,75150.0,74982.49,75150.0,469.89542
2024-11-07 09:00:00,75149.99,75150.11,74982.0,75090.01,358.39638
2024-11-07 09:30:00,75090.0,75090.0,74809.63,74916.76,340.54329
2024-11-07 10:00:00,74916.76,75012.0,74766.0,74861.63,437.21383
2024-11-07 10:30:00,74861.63,75040.0,74766.06,75031.2,482.70973
2024-11-07 11:00:00,75031.2,75043.5,74831.75,74840.55,317.10572
2024-11-07 11:30:00,74840.56,74939.4,74691.74,74746.0,521.61559
2024-11-07 12:00:00,74745.99,74998.07,74726.0,74958.96,280.88791
2024-11-07 12:30:00,74958.96,75118.0,74882.0,74991.88,382.02642
2024-11-07 13:00:00,74991.88,75038.0,74795.57,74812.01,368.02052
2024-11-07 13:30:00,74812.0,74824.0,74601.63,74672.53,550.63078
2024-11-07 14:00:00,74672.54,74900.0,74577.91,74863.49,607.80986
2024-11-07 14:30:00,74863.5,75000.0,74512.19,74822.0,1660.6974
2024-11-07 15:00:00,74822.0,75456.0,74675.05,75399.99,1795.26504
2024-11-07 15:30:00,75399.99,76059.69,75226.88,76059.69,1954.61207
2024-11-07 16:00:00,76059.68,76200.0,75555.17,75628.87,2080.88008
2024-11-07 16:30:00,75628.88,75975.99,75560.0,75893.99,1074.49321
2024-11-07 17:00:00,75893.98,76283.25,75739.9,76236.01,1912.33638
2024-11-07 17:30:00,76236.01,76466.48,76086.26,76257.89,1264.86355
2024-11-07 18:00:00,76257.9,76398.0,75671.09,76387.99,2004.4488
2024-11-07 18:30:00,76387.98,76718.99,76286.01,76604.01,2370.855865
2024-11-07 19:00:00,76604.0,76612.0,75906.56,76272.72,1764.36971
2024-11-07 19:30:00,76272.72,76530.4,75936.45,76530.39,1378.03583
2024-11-07 20:00:00,76530.4,76849.99,76391.14,76426.35,1879.04549
2024-11-07 20:30:00,76426.35,76666.0,76268.52,76431.48,1212.86407
2024-11-07 21:00:00,76431.49,76572.0,76226.9,76328.01,682.93842
2024-11-07 21:30:00,76328.01,76337.62,75860.0,75876.49,771.79717
2024-11-07 22:00:00,75876.49,75984.0,75494.0,75631.28,925.53666
2024-11-07 22:30:00,75631.28,75872.0,75631.27,75872.0,358.537
2024-11-07 23:00:00,75872.0,76020.0,75700.0,75851.16,622.96216
2024-11-07 23:30:00,75851.17,76079.8,75815.66,75857.89,593.7161
2024-11-08 00:00:00,75857.89,76317.33,75844.99,76228.0,873.94202
2024-11-08 00:30:00,76227.99,76358.0,76000.0,76005.25,693.36392
2024-11-08 01:00:00,76005.24,76329.63,75985.36,76223.99,568.77522
2024-11-08 01:30:00,76223.99,76246.0,75832.14,75983.91,570.65994
2024-11-08 02:00:00,75983.91,76020.0,75660.74,75711.92,406.04587
2024-11-08 02:30:00,75711.91,75814.0,75652.65,75711.14,303.14929
2024-11-08 03:00:00,75711.15,75887.4,75555.0,75750.01,728.05963
2024-11-08 03:30:00,75750.0,75890.8,75641.4,75890.79,272.58158
2024-11-08 04:00:00,75890.79,76026.0,75826.0,75954.0,413.06493
2024-11-08 04:30:00,75954.0,76023.75,75808.04,75832.14,280.56711
2024-11-08 05:00:00,75832.13,75990.0,75800.0,75989.99,444.73035
2024-11-08 05:30:00,75989.99,76139.83,75954.0,75975.32,613.5673
2024-11-08 06:00:00,75975.32,76012.82,75873.11,75913.99,325.65693
2024-11-08 06:30:00,75913.99,75950.0,75830.0,75876.0,270.73572
2024-11-08 07:00:00,75876.0,75997.6,75686.0,75997.6,467.32753
2024-11-08 07:30:00,75997.59,76220.0,75935.5,76148.49,2185.71137
2024-11-08 08:00:00,76148.49,76164.0,75760.0,75894.06,671.88241
2024-11-08 08:30:00,75894.05,75920.0,75766.0,75802.0,403.42106
2024-11-08 09:00:00,75802.0,76058.0,75777.16,76000.01,425.2645
2024-11-08 09:30:00,76000.01,76073.78,75924.55,75947.69,346.52742
2024-11-08 10:00:00,75947.68,76013.0,75780.7,76012.99,317.25419
2024-11-08 10:30:00,76013.0,76320.0,75926.51,76229.98,450.90534
2024-11-08 11:00:00,76229.97,76284.6,76100.0,76140.0,408.37566
2024-11-08 11:30:00,76140.01,76160.0,75924.0,75934.46,297.61802
2024-11-08 12:00:00,75934.47,76056.92,75934.46,75993.99,340.16793
2024-11-08 12:30:00,75993.99,76172.0,75950.01,76067.55,458.95848
2024-11-08 13:00:00,76067.56,76092.58,75860.0,75917.46,673.37826
2024-11-08 13:30:00,75917.47,76279.71,75846.09,76268.13,588.06962
2024-11-08 14:00:00,76268.13,76309.13,75965.0,76139.6,1133.50828
2024-11-08 14:30:00,76139.6,76232.74,75630.76,75752.0,1891.25223
2024-11-08 15:00:00,75752.01,76489.83,75636.36,76399.21,1983.31475
2024-11-08 15:30:00,76399.21,76584.6,75906.41,76427.72,2192.71254
2024-11-08 16:00:00,76427.72,76514.99,76182.0,76183.58,888.97505
2024-11-08 16:30:00,76183.59,76212.13,75834.0,75919.3,1213.05067
2024-11-08 17:00:00,75919.3,76090.39,75822.07,75942.0,653.00767
2024-11-08 17:30:00,75942.0,76522.0,75869.83,76385.99,1264.71939
2024-11-08 18:00:00,76386.0,76582.97,76342.0,76570.0,851.86564
2024-11-08 18:30:00,76569.99,76999.0,76530.0,76812.0,1764.00341
2024-11-08 19:00:00,76812.0,77000.0,76791.93,77000.0,1195.17097
2024-11-08 19:30:00,77000.0,77199.99,76699.05,76912.58,1616.070903
2024-11-08 20:00:00,76912.58,77097.0,76421.56,76480.0,1647.92523
2024-11-08 20:30:00,76480.0,76734.68,76414.63,76591.33,1063.08842
2024-11-08 21:00:00,76591.33,76695.99,76379.36,76428.01,778.43203
2024-11-08 21:30:00,76428.0,76646.99,76393.93,76483.09,326.18833
2024-11-08 22:00:00,76483.08,76622.7,76428.0,76612.01,375.14475
2024-11-08 22:30:00,76612.0,76619.74,76303.03,76369.12,295.00339
2024-11-08 23:00:00,76369.13,76484.0,76300.23,76398.01,311.96538
2024-11-08 23:30:00,76398.0,76530.03,76344.17,76509.78,275.93895
